"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 10 09:11:06 GMT 2023","Mon Apr 10 09:11:07 GMT 2023","751","test","test_automation","TestLogin","","","Korábban regisztrált felhasznói fiókkal történő sikertelen bejelentkezés hibás jelszó miatt.",""
"passed","Mon Apr 10 09:11:40 GMT 2023","Mon Apr 10 09:11:42 GMT 2023","2135","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználói fiók jelszavának sikeres megváltoztatása.",""
"passed","Mon Apr 10 09:11:33 GMT 2023","Mon Apr 10 09:11:33 GMT 2023","756","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó email címének sikertelen megváltoztatatása már létező email cím miatt.",""
"passed","Mon Apr 10 09:11:02 GMT 2023","Mon Apr 10 09:11:02 GMT 2023","199","test","test_automation","TestLogin","","","Korábban regisztrált felhasznói fiókkal történő sikertelen bejelentkezés jelszó mező üresen hagyása miatt.",""
"passed","Mon Apr 10 09:11:18 GMT 2023","Mon Apr 10 09:11:20 GMT 2023","1637","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó fiók profilképének sikeres megváltoztatatása.",""
"passed","Mon Apr 10 09:11:13 GMT 2023","Mon Apr 10 09:11:16 GMT 2023","2565","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó fiók profilképének sikertelen megváltoztatatása profilkép hivatkozásánaknem megadása miatt.",""
"passed","Mon Apr 10 09:11:05 GMT 2023","Mon Apr 10 09:11:05 GMT 2023","260","test","test_automation","TestLogin","","","Korábban még nem regisztrált felhasznói fiókkal történő sikertelen bejelentkezés.",""
"passed","Mon Apr 10 09:11:10 GMT 2023","Mon Apr 10 09:11:11 GMT 2023","656","test","test_automation","TestLogout","","","Korábban létrehozott felhasználóval történő bejelentkezés után sikeres kijelentkezés végrehajtása.",""
"passed","Mon Apr 10 09:11:22 GMT 2023","Mon Apr 10 09:11:23 GMT 2023","1072","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó felhasználónevévek sikertelen megváltoztatatása név nem megadása miatt.",""
"passed","Mon Apr 10 09:11:25 GMT 2023","Mon Apr 10 09:11:26 GMT 2023","1528","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó felhasználónevének sikeres megváltoztatatása.",""
"passed","Mon Apr 10 09:10:58 GMT 2023","Mon Apr 10 09:10:59 GMT 2023","819","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása már regisztrált email cím megadásával.",""
"passed","Mon Apr 10 09:11:29 GMT 2023","Mon Apr 10 09:11:30 GMT 2023","1378","test","test_automation","TestEditProfile","","","Korábban regisztrált felhasználó email címének sikertelen megváltoztatatásaemail cím mező üresen hagyása miatt.",""
"broken","Mon Apr 10 09:12:52 GMT 2023","Mon Apr 10 09:12:55 GMT 2023","3287","test","test_automation","TestWriteAndDeleteArticle","","","Korábban létrehozott cikk sikeres törlése.",""
"passed","Mon Apr 10 09:11:43 GMT 2023","Mon Apr 10 09:11:51 GMT 2023","7544","test","test_automation","TestRepeatedInputFromSource","","","Sorozatos sikeres regisztráció user_data.csv fájlból",""
"passed","Mon Apr 10 09:11:08 GMT 2023","Mon Apr 10 09:11:09 GMT 2023","779","test","test_automation","TestLogin","","","Korábban regisztrált felhasznói fiókkal történő sikeres bejelentkezés.",""
"passed","Mon Apr 10 09:10:50 GMT 2023","Mon Apr 10 09:10:51 GMT 2023","736","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása hiányos email cím megadásával.",""
"passed","Mon Apr 10 09:11:52 GMT 2023","Mon Apr 10 09:12:42 GMT 2023","50235","test","test_automation","TestRepeatedInputFromSource","","","Sorozatos sikeres cikk hozzáadása article_data.tsv fájlból",""
"passed","Mon Apr 10 09:12:45 GMT 2023","Mon Apr 10 09:12:46 GMT 2023","1572","test","test_automation","TestWriteAndDeleteArticle","","","Korábban már regisztrált felhasználói fiókkal új cikk sikeres létrehozása.",""
"passed","Mon Apr 10 09:11:36 GMT 2023","Mon Apr 10 09:11:38 GMT 2023","1856","test","test_automation","TestEditProfile","","","Korábban már regisztrált felhasználói fiók bemutatkozásának sikeres módosítása.",""
"passed","Mon Apr 10 09:12:48 GMT 2023","Mon Apr 10 09:12:50 GMT 2023","1345","test","test_automation","TestWriteAndDeleteArticle","","","Korábban már regisztrált felhasználói fiókkal új cikk sikertelen létrehozása cikk címének hiánya miatt.",""
"passed","Mon Apr 10 09:10:52 GMT 2023","Mon Apr 10 09:10:53 GMT 2023","750","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása hiányos jelszó megadásával.",""
"passed","Mon Apr 10 09:11:03 GMT 2023","Mon Apr 10 09:11:03 GMT 2023","187","test","test_automation","TestLogin","","","Korábban regisztrált felhasznói fiókkal történő sikertelen bejelentkezés email cím mező üresen hagyása miatt.",""
"passed","Mon Apr 10 09:10:48 GMT 2023","Mon Apr 10 09:10:49 GMT 2023","761","test","test_automation","TestRegistration","","","Új felhasználó fiók sikertelen létrehozása hiányos felhasználónév megadásával.",""
"passed","Mon Apr 10 09:10:54 GMT 2023","Mon Apr 10 09:10:57 GMT 2023","2440","test","test_automation","TestRegistration","","","Új felhasználó fiók sikeres létrehozása megfelelő adatok megadásával.",""
"passed","Mon Apr 10 09:11:00 GMT 2023","Mon Apr 10 09:11:00 GMT 2023","176","test","test_automation","TestPrivacyPolicy","","","Adatkezelési tájékoztató sikeres elfogadása.",""
